id,title,description,availability,condition,price,link,image_link,additional_image_link,brand
TRV-6660D9DF,Freidora Ultra Digital 2 En 1 Acero Inoxidable 4 8L 1500 W,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1430000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Freidora%20Ultra%20Digital%202%20En%201%20Acero%20Inox%20%28Gs%201.430.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1490344/Freidora-20Ultra-20Digital-202-20En-201-20Acero-20Inoxidable-204-208L-201500-20W.jpg?v=638542699808930000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1490345/Freidora-20Ultra-20Digital-202-20En-201-20Acero-20Inoxidable-204-208L-201500-20W.jpg?v=638542699830970000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1490347/Freidora-20Ultra-20Digital-202-20En-201-20Acero-20Inoxidable-204-208L-201500-20W.jpg?v=638542699852930000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1490349/Freidora-20Ultra-20Digital-202-20En-201-20Acero-20Inoxidable-204-208L-201500-20W.jpg?v=638542699873300000",Tarvo
TRV-A77EE962,EMULSIONADOR DE LECHE CREMA/AZUL,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,765000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20EMULSIONADOR%20DE%20LECHE%20CREMA/AZUL%20%28Gs%20765.000%29,https://www.kube.com.py/wp-content/uploads/2021/06/929-692-1.jpg,"https://www.kube.com.py/wp-content/uploads/2021/06/929-692-2.jpg,https://www.kube.com.py/wp-content/uploads/2021/06/929-692-3.jpg",Tarvo
TRV-2467BE92,Accesorios Para Aspiradora Eurekakids,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,395000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Accesorios%20Para%20Aspiradora%20Eurekakids%20%28Gs%20395.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2924539/IMG-EC068235-4022135-01.jpg?v=639225986084700000,,Tarvo
TRV-14CBC5D9,Ventilador De Techo Midas Md Vt2001N 5V M P,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,285000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Ventilador%20De%20Techo%20Midas%20Md%20Vt2001N%205V%20%28Gs%20285.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-53923.jpg,,Tarvo
TRV-589BF61A,Anafe Consumer Electrico Vitroceramico 4 Hornallas,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1560000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Anafe%20Consumer%20Electrico%20Vitroceramico%204%20%28Gs%201.560.000%29,https://www.gonzalezgimenez.com.py/storage/sku/consumer-anafes-anafe-consumer-electrico-vitroceramico-4-hornallas-1-1-1749650916.jpg?v=1749650916,,Tarvo
TRV-4EA81A8F,"Loolinn | Dron para niños de 8 años o más, regalo con cámara, mini dro","Importado de USA. Precio final en guaraníes, todo incluido. Te lo traemos del exterior: llega en 2 a 3 semanas. Compra gestionada por Tarvo — pedinos por WhatsApp.",in stock,new,620000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Loolinn%20%7C%20Dron%20para%20ni%C3%B1os%20de%208%20a%C3%B1os%20o%20m%C3%A1%20%28Gs%20620.000%29,https://m.media-amazon.com/images/I/610UoA8kFoL._AC_SL1000_.jpg,"https://m.media-amazon.com/images/I/41YyLT4vBQL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/516JE9VcSYL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/41qjEiLB6PL._AC_SL1000_.jpg",Tarvo
TRV-CBEEFC6F,"Freidora De 3,2 Lts. Panel Touch 1500W",Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1360000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Freidora%20De%203%2C2%20Lts.%20Panel%20Touch%201500W%20%28Gs%201.360.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1489109/Freidora-20De-203-2C2-20Lts-20Panel-20Touch-201500W.jpg?v=638542685199900000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1489112/Freidora-20De-203-2C2-20Lts-20Panel-20Touch-201500W.jpg?v=638542685228200000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1489114/Freidora-20De-203-2C2-20Lts-20Panel-20Touch-201500W.jpg?v=638542685262900000",Tarvo
TRV-14C7FB04,COPA AGUA E65 ESSENTIAL x6,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,400000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20COPA%20AGUA%20E65%20ESSENTIAL%20x6%20%28Gs%20400.000%29,https://www.kube.com.py/wp-content/uploads/2021/09/9201-550-1.jpg,https://www.kube.com.py/wp-content/uploads/2021/09/9201-550-2.jpg,Tarvo
TRV-FCDEF828,Figuras De Accion The Burger Jakks,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,260000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Figuras%20De%20Accion%20The%20Burger%20Jakks%20%28Gs%20260.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2924703/IMG-EC068271-4023989-01.jpg?v=639225991774100000,,Tarvo
TRV-253DD329,Perfume Carolina Herrera Bad Boy Xmas Coll 24 Hombre Edt 100Ml 8411061,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,995000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Perfume%20Carolina%20Herrera%20Bad%20Boy%20Xmas%20Co%20%28Gs%20995.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-138835.jpg,,Tarvo
TRV-4111E56D,Alisador Remington MOD S27A WET2STRAIGHT Ceramica Avanzada,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,445000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Alisador%20Remington%20MOD%20S27A%20WET2STRAIGHT%20%28Gs%20445.000%29,https://www.gonzalezgimenez.com.py/storage/sku/remington-planchitas-para-el-cabello-alisador-remington-mod-s27a-wet2straight-ceramica-avanzada-1-1-1729094152.jpg?v=1729094152,https://www.gonzalezgimenez.com.py/storage/sku/remington-planchitas-para-el-cabello-alisador-remington-mod-s27a-wet2straight-ceramica-avanzada-2-1-1729094152.jpg,Tarvo
TRV-B6C28398,"Altavoz Bluetooth portátil inalámbrico, sonido fuerte de 140 W (máximo","Importado de USA. Precio final en guaraníes, todo incluido. Te lo traemos del exterior: llega en 2 a 3 semanas. Compra gestionada por Tarvo — pedinos por WhatsApp.",in stock,new,850000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Altavoz%20Bluetooth%20port%C3%A1til%20inal%C3%A1mbrico%2C%20%28Gs%20850.000%29,https://m.media-amazon.com/images/I/71UTwxOMPNL._AC_SL1000_.jpg,"https://m.media-amazon.com/images/I/41380ynLprL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51Cu5bFIxhL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/519nTdYT3tL._AC_SL1000_.jpg",Tarvo
TRV-43DCE6B1,Microondas Whirlpool 30Lts Mod Wm1111Adwc,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1095000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Microondas%20Whirlpool%2030Lts%20Mod%20Wm1111Adw%20%28Gs%201.095.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1483556/910344-2.jpg?v=639137007439700000,,Tarvo
TRV-94E77C49,COPA AGUA 2 ETNA x6,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,460000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20COPA%20AGUA%202%20ETNA%20x6%20%28Gs%20460.000%29,https://www.kube.com.py/wp-content/uploads/2021/09/9201-556-1.jpg,,Tarvo
TRV-8951E506,Mesa De Actividades Con 20 Piezas Molto,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,225000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Mesa%20De%20Actividades%20Con%2020%20Piezas%20Molto%20%28Gs%20225.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2915536/IMG-EC067189-4023682-01.jpg?v=639209779199700000,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2915537/IMG-EC067189-4023682-02.jpg?v=639209779208870000,Tarvo
TRV-70BB47A7,Ventilador De Pie Mesa Y Pared 18 Midas 3 En 1 Md Ve1805,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,245000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Ventilador%20De%20Pie%20Mesa%20Y%20Pared%2018%20Midas%20%28Gs%20245.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-60728.jpg,,Tarvo
TRV-905488B9,Cafetera Dolce Gusto Moulinex Genio S Touch Silver,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1635000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Cafetera%20Dolce%20Gusto%20Moulinex%20Genio%20S%20To%20%28Gs%201.635.000%29,https://www.gonzalezgimenez.com.py/storage/sku/moulinex-cafeteras-con-capsulas-cafetera-dolce-gusto-moulinex-genio-s-touch-silver-capsulas-2-1-1726589264.jpg?v=1726589264,https://www.gonzalezgimenez.com.py/storage/sku/moulinex-cafeteras-con-capsulas-cafetera-dolce-gusto-moulinex-genio-s-touch-silver-capsulas-1-1-1726589264.jpg,Tarvo
TRV-28E88173,"Garmin fēnix® 8 – 47 mm, AMOLED, Zafiro, Smartwatch GPS Multisport Pre","Importado de USA. Precio final en guaraníes, todo incluido. Te lo traemos del exterior: llega en 2 a 3 semanas. Compra gestionada por Tarvo — pedinos por WhatsApp.",in stock,new,6330000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Garmin%20f%C4%93nix%C2%AE%208%20%E2%80%93%2047%20mm%2C%20AMOLED%2C%20Zafiro%2C%20%28Gs%206.330.000%29,https://m.media-amazon.com/images/I/617Rv1XcTnL._AC_SL1000_.jpg,"https://m.media-amazon.com/images/I/41r-ybdEv1L._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/41ST8uqjIRL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51P7BqGx2nL._AC_SL1000_.jpg",Tarvo
TRV-25DB4B25,La Gran Carrera De Caballos Cuidado De Ponys Con Renee,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,250000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20La%20Gran%20Carrera%20De%20Caballos%20Cuidado%20De%20P%20%28Gs%20250.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1542358/La-20Gran-20Carrera-20De-20Caballos-20Cuidado-20De-20Ponys-20Con-20Renee.jpg?v=638647686667170000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1542353/La-20Gran-20Carrera-20De-20Caballos-20Cuidado-20De-20Ponys-20Con-20Renee.jpg?v=638647686609370000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1542355/La-20Gran-20Carrera-20De-20Caballos-20Cuidado-20De-20Ponys-20Con-20Renee.jpg?v=638647686644800000",Tarvo
TRV-467CCBDD,Juego de 6 copas vino Etna x6,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,370000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Juego%20de%206%20copas%20vino%20Etna%20x6%20%28Gs%20370.000%29,https://www.kube.com.py/wp-content/uploads/2021/09/9201-557-1.jpg,,Tarvo
TRV-7E43C46F,Maleta Rígida Spinner 77/28 Negro Sunside American Tourister,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1110000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Maleta%20R%C3%ADgida%20Spinner%2077/28%20Negro%20Sunsid%20%28Gs%201.110.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2907042/IMG-EC066443-6120511-01.jpg?v=639196831806000000,"https://pyunicentroprod.vteximg.com.br/arquivos/ids/2907043/IMG-EC066443-6120511-02.jpg?v=639196831812870000,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2907044/IMG-EC066443-6120511-03.jpg?v=639196831821100000",Tarvo
TRV-DC542687,Parlante Amazon Echo Dot Pop 1Ra Gen White 023,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,370000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Parlante%20Amazon%20Echo%20Dot%20Pop%201Ra%20Gen%20Whi%20%28Gs%20370.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-107308.jpg,,Tarvo
TRV-4CE085BB,Batidora Tokyo Bati Max,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,290000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Batidora%20Tokyo%20Bati%20Max%20%28Gs%20290.000%29,https://www.gonzalezgimenez.com.py/storage/sku/tokyo-cocina-batidora-tokyo-bati-max-1-1-1617973180.png?v=1617973180,,Tarvo
TRV-CC138149,"Potensic ATOM 2 Combo Fly More con RC PTD 1, drones con cámara para ad","Importado de USA. Precio final en guaraníes, todo incluido. Te lo traemos del exterior: llega en 2 a 3 semanas. Compra gestionada por Tarvo — pedinos por WhatsApp.",in stock,new,3915000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Potensic%20ATOM%202%20Combo%20Fly%20More%20con%20RC%20PT%20%28Gs%203.915.000%29,https://m.media-amazon.com/images/I/61GsgJd0F2L._AC_SL1000_.jpg,"https://m.media-amazon.com/images/I/41iH64HykOL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/41SXOIi5cyL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/415yPR+B+iL._AC_SL1000_.jpg",Tarvo
TRV-FF5EAA90,Mega Pokemon Aventura Acuática,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,250000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Mega%20Pokemon%20Aventura%20Acu%C3%A1tica%20%28Gs%20250.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1552511/Mega-20Pokemon-20Aventura-20Acu-C3-A1tica.jpg?v=638697569351070000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1552508/Mega-20Pokemon-20Aventura-20Acu-C3-A1tica.jpg?v=638697569323200000,Tarvo
TRV-84A9D1BD,Juego de 6 copas Gran Cuvee,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,405000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Juego%20de%206%20copas%20Gran%20Cuvee%20%28Gs%20405.000%29,https://www.kube.com.py/wp-content/uploads/2021/09/9201-515-1.jpg,https://www.kube.com.py/wp-content/uploads/2021/09/9201-515-2.jpg,Tarvo
TRV-977F50F1,Zapatenis Hinchado Knu Skool Negro/Blanco Unisex Vans,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,450000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Zapatenis%20Hinchado%20Knu%20Skool%20Negro/Blanc%20%28Gs%20450.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2518262/IMG-EC054708-8011922-01.jpg?v=638980270014900000,"https://pyunicentroprod.vteximg.com.br/arquivos/ids/2848335/IMG-EC054708-8011922-02.jpg?v=639119275662570000,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2848336/IMG-EC054708-8011922-03.jpg?v=639119275677230000",Tarvo
TRV-3417D6F5,Reloj Garmin Vivoactive 5 010 02862 10,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1895000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Reloj%20Garmin%20Vivoactive%205%20010%2002862%2010%20%28Gs%201.895.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-106004.jpg,,Tarvo
TRV-62954341,Batidora Arno Inspirart SX71,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,695000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Batidora%20Arno%20Inspirart%20SX71%20%28Gs%20695.000%29,https://www.gonzalezgimenez.com.py/storage/sku/arno-cocina-batidora-arno-inspirart-sx71-1-1-1619549372.jpeg?v=1619549372,https://www.gonzalezgimenez.com.py/storage/sku/arno-cocina-batidora-arno-inspirart-sx71-2-1-1721221623.jpg,Tarvo
TRV-74AC0FEE,"W-KING Caja del auge del altavoz de Bluetooth del partido, altavoz gra","Importado de USA. Precio final en guaraníes, todo incluido. Te lo traemos del exterior: llega en 2 a 3 semanas. Compra gestionada por Tarvo — pedinos por WhatsApp.",in stock,new,1465000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20W-KING%20Caja%20del%20auge%20del%20altavoz%20de%20Blue%20%28Gs%201.465.000%29,https://m.media-amazon.com/images/I/71vZIdwtELL._AC_SL1000_.jpg,"https://m.media-amazon.com/images/I/41re06mi8vL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/517MUol1wQL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51bX4G3imAL._AC_SL1000_.jpg",Tarvo
TRV-5A182361,Bloques De Construcción Machamp,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,250000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Bloques%20De%20Construcci%C3%B3n%20Machamp%20%28Gs%20250.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1552514/Bloques-20De-20Construcci-C3-B3n-20Machamp.jpg?v=638697569395400000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1552510/Bloques-20De-20Construcci-C3-B3n-20Machamp.jpg?v=638697569339000000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1552512/Bloques-20De-20Construcci-C3-B3n-20Machamp.jpg?v=638697569368070000",Tarvo
TRV-4FC6E97D,COPA DEGUSTACION D ANNATA x6,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,310000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20COPA%20DEGUSTACION%20D%20ANNATA%20x6%20%28Gs%20310.000%29,https://www.kube.com.py/wp-content/uploads/2021/09/9201-561-1.jpg,,Tarvo
TRV-660B0354,Champion Blanco Sport Casual Ox Converse,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,340000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Champion%20Blanco%20Sport%20Casual%20Ox%20Converse%20%28Gs%20340.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/1432111/IMG-EC041303-8010684-01.jpg?v=638779507149600000,"https://pyunicentroprod.vteximg.com.br/arquivos/ids/1432112/IMG-EC041303-8010684-02.jpg?v=638779507156930000,https://pyunicentroprod.vteximg.com.br/arquivos/ids/1432113/IMG-EC041303-8010684-03.jpg?v=638779507164300000",Tarvo
TRV-89339CAF,Batidora Arno Chef BSMO2 Red,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,655000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Batidora%20Arno%20Chef%20BSMO2%20Red%20%28Gs%20655.000%29,https://www.gonzalezgimenez.com.py/storage/sku/arno-cocina-batidora-arno-chef-bsmo2-red-1-1-1666441673.png?v=1666441673,,Tarvo
TRV-77460803,"SOUYIE Smart Watch for Men Answer/Make Call 1.43"" AMOLED 24H Health Mo","Importado de USA. Precio final en guaraníes, todo incluido. Te lo traemos del exterior: llega en 2 a 3 semanas. Compra gestionada por Tarvo — pedinos por WhatsApp.",in stock,new,875000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20SOUYIE%20Smart%20Watch%20for%20Men%20Answer/Make%20C%20%28Gs%20875.000%29,https://m.media-amazon.com/images/I/71+m8zQpMOL._AC_SL1000_.jpg,"https://m.media-amazon.com/images/I/51BX8IWev5L._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51kCwk7J1AL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/512pugfDKhL._AC_SL1000_.jpg",Tarvo
